Seed,UE,X,Y,Z,Distance,AvgCQI,CC1,CC2,CC3,CC4,CC5,CQI_CC1,CQI_CC2,CQI_CC3,CQI_CC4,CQI_CC5,Thr_CC1_Mbps,Thr_CC2_Mbps,Thr_CC3_Mbps,Thr_CC4_Mbps,Thr_CC5_Mbps,TotalThr_Mbps
101,12,-44.3604137920158,92.3760452963751,1.5,106.364609040775,12,1,0,1,0,1,14,12,12,7,15,0.588,0,9.52,0,0,10.108
101,13,-95.4322792019764,-29.1006507918638,1.5,103.761350175265,13.4,1,0,1,0,1,15,13,13,11,15,3.962,0,0,0,0,3.962
101,14,85.6805285593076,-42.8326971537636,1.5,99.9401967161781,14.2,1,0,1,0,1,15,15,15,15,11,0.616,0,0,0,0,0.616
101,15,139.644966723591,135.863014413262,1.5,196.905371731426,7.2,1,0,1,0,1,6,7,11,1,11,9.058,0,6.034,0,0,15.092
101,16,-80.2939014555718,-46.910526632232,1.5,97.2623160318035,13.4,1,0,1,0,1,15,15,9,13,15,0.714,0,0,0,0,0.714
101,17,-124.931569900997,109.529944895498,1.5,168.573295591973,9.6,1,0,1,0,1,8,8,11,12,9,0.308,0,0,0,16.912,17.22
101,18,31.0645266873656,99.0833136596391,1.5,107.678957387618,13.8,1,0,1,0,1,15,14,13,12,15,3.738,0,0,0,0,3.738
101,19,68.6978271862853,11.4484347742672,1.5,75.250967561204,14.4,1,0,1,0,1,15,15,14,15,13,0.574,0,0,0,0,0.574
101,20,-67.1283514508212,126.740811770167,1.5,146.224823257427,13,1,0,1,0,1,14,14,10,12,15,0.602,0,0,0,0,0.602
101,1,4.91958831073385,55.5918986340535,1.5,62.6650743467682,15,1,0,1,1,0,15,15,15,15,15,0.504,0,15.008,0,0,15.512
101,2,21.2002760604419,5.36024225911421,1.5,35.9226099012216,15,1,0,1,1,0,15,15,15,15,15,1.274,0,0,0,0,1.274
101,3,-141.457732056571,-135.45463877208,1.5,197.915383746346,5.2,1,0,1,1,0,5,3,5,9,4,2.842,0,1.218,0,0,4.06
101,4,-98.5435031324691,-108.639228731368,1.5,149.41738195058,10,1,0,1,1,0,4,11,9,14,12,0.196,0,0,2.8,0,2.996
101,5,55.5830945091938,-93.9097721586237,1.5,112.786416301355,11,1,0,1,1,0,13,14,7,8,13,15.218,0,14.798,4.144,0,34.16
